CORINNA,0.004
CORINNE,0.024
CORLISS,0.002
CORNELIA,0.015
CORRIE,0.005
CORRIN,0.001
CORRINA,0.003
CORRINE,0.014
CORRINNE,0.001
CORTNEY,0.008
CORY,0.004
COURTNEY,0.086
CREOLA,0.001
CRIS,0.001
CRISELDA,0.002
CRISSY,0.002
CRISTA,0.002
CRISTAL,0.005
CRISTEN,0.002
CRISTI,0.003
CRISTIE,0.002
CRISTIN,0.003
CRISTINA,0.033
CRISTINE,0.004
CRISTY,0.006
CRUZ,0.006
CRYSTA,0.001
CRYSTAL,0.207
CRYSTLE,0.001
CUC,0.001
CURTIS,0.001
CYNDI,0.003
CYNDY,0.001
CYNTHIA,0.469
CYRSTAL,0.001
CYTHIA,0.003
DACIA,0.001
DAGMAR,0.002
DAGNY,0.001
DAHLIA,0.002
DAINA,0.001
DAINE,0.001
DAISEY,0.002
DAISY,0.062
DAKOTA,0.001
DALE,0.016
DALENE,0.001
DALIA,0.006
DALILA,0.002
DALLAS,0.002
DAMARIS,0.006
DAN,0.001
DANA,0.122
DANAE,0.002
DANELLE,0.005
DANETTE,0.007
DANI,0.003
DANIA,0.002
DANICA,0.003
DANIEL,0.005
DANIELA,0.007
DANIELE,0.003
DANIELL,0.001
DANIELLA,0.004
DANIELLE,0.149
DANIKA,0.002
DANILLE,0.001
DANITA,0.005
DANN,0.001
DANNA,0.007
DANNETTE,0.002
DANNIE,0.001
DANNIELLE,0.003
DANUTA,0.002
DANYEL,0.001
DANYELL,0.001
DANYELLE,0.003
DAPHINE,0.002
DAPHNE,0.019
DARA,0.007
DARBY,0.002
DARCEL,0.001
DARCEY,0.001
DARCI,0.004
DARCIE,0.003
DARCY,0.012
DARIA,0.004
DARLA,0.029
DARLEEN,0.005
DARLENA,0.001
DARLENE,0.142
DARLINE,0.003
DARNELL,0.002
DARYL,0.002
DAVID,0.006
DAVIDA,0.003
DAVINA,0.003
DAWN,0.202
DAWNA,0.004
DAWNE,0.002
DAYLE,0.002
DAYNA,0.008
DAYSI,0.001
DEADRA,0.001
DEAN,0.003
DEANA,0.016
DEANDRA,0.002
DEANDREA,0.001
DEANE,0.002
DEANN,0.008
DEANNA,0.076
DEANNE,0.011
DEB,0.003
DEBBI,0.002
DEBBIE,0.157
DEBBRA,0.003
DEBBY,0.007
DEBERA,0.001
DEBI,0.005
DEBORA,0.022
DEBORAH,0.494
DEBRA,0.408
DEBRAH,0.005
DEBROAH,0.002
DEDE,0.001
DEDRA,0.003
DEE,0.016
DEEANN,0.002
DEEANNA,0.001
DEEDEE,0.001
DEEDRA,0.001
DEENA,0.01
DEETTA,0.001
DEIDRA,0.008
DEIDRE,0.01
DEIRDRE,0.01
DEJA,0.001
DELAINE,0.001
DELANA,0.002
DELCIE,0.001
DELENA,0.002
DELFINA,0.005
DELIA,0.029
DELICIA,0.002
DELILA,0.001
DELILAH,0.007
DELINDA,0.002
DELISA,0.002
DELL,0.002
DELLA,0.043
DELMA,0.007
DELMY,0.001
DELOIS,0.006
DELOISE,0.001
DELORA,0.003
DELORAS,0.001
DELORES,0.095
DELORIS,0.025
DELORSE,0.001
DELPHA,0.002
DELPHIA,0.003
DELPHINE,0.007
DELSIE,0.001
DELTA,0.002
DEMETRA,0.003
DEMETRIA,0.007
DEMETRICE,0.002
DEMETRIUS,0.001
DENA,0.022
DENAE,0.001
DENEEN,0.003
DENESE,0.002
DENICE,0.008
DENISE,0.264
DENISHA,0.002
DENISSE,0.001
DENITA,0.002
DENNA,0.003
DENNIS,0.002
DENNISE,0.002
DENNY,0.001
DENYSE,0.001
DEON,0.001
DEONNA,0.001
DESIRAE,0.003
DESIRE,0.002
DESIREE,0.035
DESPINA,0.001
DESSIE,0.008
DESTINY,0.007
DETRA,0.002
DEVIN,0.004
DEVON,0.007
DEVONA,0.002
DEVORA,0.002
DEVORAH,0.002
DIA,0.001
DIAMOND,0.002
DIAN,0.004
DIANA,0.216
DIANE,0.359
DIANN,0.009
DIANNA,0.036
DIANNE,0.069
DIEDRA,0.002
DIEDRE,0.002
DIERDRE,0.001
DIGNA,0.002
DIMPLE,0.002
DINA,0.022
DINAH,0.007
DINORAH,0.001
DION,0.001
DIONE,0.002
DIONNA,0.002
DIONNE,0.009
DIVINA,0.001
DIXIE,0.028
DODIE,0.001
DOLLIE,0.011
DOLLY,0.016
DOLORES,0.129
DOLORIS,0.002
DOMENICA,0.003
DOMINGA,0.006
DOMINICA,0.001
DOMINIQUE,0.016
DOMINQUE,0.002
DOMITILA,0.001
DOMONIQUE,0.002
DONA,0.014
DONALD,0.002
DONELLA,0.001
DONETTA,0.002
DONETTE,0.001
DONG,0.001
DONITA,0.004
DONNA,0.583
DONNETTA,0.001
DONNETTE,0.001
DONNIE,0.005
DONYA,0.002
DORA,0.084
DORATHY,0.002
DORCAS,0.005
DOREATHA,0.001
DOREEN,0.035
DORENE,0.005
DORETHA,0.008
DORETHEA,0.001
DORETTA,0.001
DORI,0.004
DORIA,0.001
DORIAN,0.002
DORIE,0.002
DORINDA,0.004
DORINE,0.002
DORIS,0.335
DORLA,0.001
DOROTHA,0.003
DOROTHEA,0.021
DOROTHY,0.727
DORRIS,0.006
DORTHA,0.005
DORTHEA,0.003
DORTHEY,0.001
DORTHY,0.025
DOT,0.002
DOTTIE,0.007
DOTTY,0.001
DOVIE,0.005
DREAMA,0.002
DREMA,0.002
DREW,0.001
DRUCILLA,0.002
DRUSILLA,0.002
DULCE,0.005
DULCIE,0.001
DUNG,0.002
DUSTI,0.001
DUSTY,0.003
DWANA,0.001
DYAN,0.002
EARLEAN,0.002
EARLEEN,0.002
EARLENE,0.012
EARLIE,0.001
EARLINE,0.014
EARNESTINE,0.012
EARTHA,0.003
EASTER,0.005
EBONI,0.003
EBONIE,0.001
EBONY,0.027
ECHO,0.002
EDA,0.003
EDDA,0.002
EDDIE,0.011
EDELMIRA,0.003
EDEN,0.003
EDIE,0.004
EDITH,0.179
EDNA,0.197
EDRA,0.001
EDRIS,0.001
EDWARD,0.002
EDWINA,0.011
EDYTH,0.001
EDYTHE,0.008
EFFIE,0.024
EHTEL,0.001
EILEEN,0.105
EILENE,0.001
ELA,0.001
ELADIA,0.001
ELAINA,0.004
ELAINE,0.173
ELANA,0.003
ELANE,0.001
ELANOR,0.002
ELAYNE,0.002
ELBA,0.008
ELDA,0.008
ELDORA,0.003
ELEANOR,0.15
ELEANORA,0.003
ELEANORE,0.007
ELEASE,0.002
ELENA,0.037
ELENE,0.001
ELENI,0.002
ELENOR,0.004
ELENORA,0.002
ELENORE,0.001
ELEONOR,0.001
ELEONORA,0.001
ELEONORE,0.001
ELFREDA,0.001
ELFRIEDA,0.001
ELFRIEDE,0.003
ELIA,0.007
ELIANA,0.002
ELICIA,0.002
ELIDA,0.007
ELIDIA,0.001
ELIN,0.001
ELINA,0.001
ELINOR,0.012
ELINORE,0.001
ELISA,0.027
ELISABETH,0.023
ELISE,0.019
ELISHA,0.008
ELISSA,0.006
ELIZ,0.001
ELIZA,0.015
ELIZABET,0.001
ELIZABETH,0.937
ELIZBETH,0.002
ELIZEBETH,0.004
ELKE,0.002
ELLA,0.101
ELLAMAE,0.001
ELLAN,0.001
ELLEN,0.173
ELLENA,0.001
ELLI,0.001
ELLIE,0.006
ELLIS,0.001
ELLY,0.002
ELLYN,0.002
ELMA,0.017
ELMER,0.001
ELMIRA,0.003
ELNA,0.003
ELNORA,0.014
ELODIA,0.002
ELOIS,0.002
ELOISA,0.007
ELOISE,0.032
ELOUISE,0.006
ELSA,0.028
ELSE,0.002
ELSIE,0.11
ELSY,0.001
ELVA,0.024
ELVERA,0.003
ELVIA,0.01
ELVIE,0.002
ELVINA,0.002
ELVIRA,0.029
ELWANDA,0.001
ELYSE,0.006
ELZA,0.001
EMA,0.002
EMELDA,0.002
EMELIA,0.003
EMELINA,0.001
EMELINE,0.001
EMELY,0.001
EMERALD,0.001
EMERITA,0.001
EMIKO,0.002
EMILEE,0.002
EMILIA,0.013
EMILIE,0.008
EMILY,0.208
EMMA,0.165
EMMALINE,0.001
EMMIE,0.002
EMMY,0.002
EMOGENE,0.003
ENA,0.004
ENDA,0.001
ENEDINA,0.003
ENEIDA,0.002
ENID,0.009
ENOLA,0.002
ENRIQUETA,0.004
EPIFANIA,0.002
ERA,0.004
ERIC,0.002
ERICA,0.13
ERICKA,0.014
ERIKA,0.061
ERIN,0.141
ERINN,0.002
ERLENE,0.002
ERLINDA,0.006
ERLINE,0.002
ERMA,0.041
ERMELINDA,0.002
ERMINIA,0.002
ERNA,0.009
ERNESTINA,0.007
ERNESTINE,0.038
ERYN,0.001
ESMERALDA,0.013
ESPERANZA,0.021
ESSIE,0.029
ESTA,0.002
ESTEFANA,0.001
ESTELA,0.014
ESTELL,0.002
ESTELLA,0.024
ESTELLE,0.036
ESTER,0.019
ESTHER,0.166
ESTRELLA,0.003
ETHA,0.001
ETHEL,0.174
ETHELENE,0.002
ETHELYN,0.003
ETHYL,0.002
ETSUKO,0.001
ETTA,0.024
ETTIE,0.001
EUFEMIA,0.001
EUGENA,0.001
EUGENE,0.002
EUGENIA,0.023
EUGENIE,0.003
EULA,0.033
EULAH,0.001
EULALIA,0.005
EUN,0.003
EUNA,0.001
EUNICE,0.054
EURA,0.001
EUSEBIA,0.001
EUSTOLIA,0.001
EVA,0.159
EVALYN,0.003
EVAN,0.002
EVANGELINA,0.009
EVANGELINE,0.011
EVE,0.013
EVELIA,0.003
EVELIN,0.002
EVELINA,0.002
EVELINE,0.002
EVELYN,0.322
EVELYNE,0.002
EVELYNN,0.001
EVETTE,0.006
EVIA,0.001
EVIE,0.004
EVITA,0.001
EVON,0.003
EVONNE,0.004
EWA,0.001
EXIE,0.002
FABIOLA,0.005
FAE,0.002
FAIRY,0.001
FAITH,0.028
FALLON,0.003
FANNIE,0.05
FANNY,0.009
FARAH,0.002
FARRAH,0.004
FATIMA,0.007
FATIMAH,0.001
FAUSTINA,0.002
FAVIOLA,0.001
FAWN,0.004
FAY,0.021
FAYE,0.058
FE,0.002
FELECIA,0.008
FELICA,0.003
FELICE,0.003
FELICIA,0.068
FELICIDAD,0.001
FELICITA,0.006
FELICITAS,0.004
FELIPA,0.004
FELISA,0.003
FELISHA,0.004
FERMINA,0.001
FERN,0.024
FERNANDA,0.002
FERNANDE,0.001
FERNE,0.003
FIDELA,0.001
FIDELIA,0.001
FILOMENA,0.006
FIONA,0.003
FLAVIA,0.002
FLETA,0.001
FLO,0.002
FLOR,0.006
FLORA,0.049
FLORANCE,0.002
FLORENCE,0.2
FLORENCIA,0.002
FLORENE,0.003
FLORENTINA,0.002
FLORETTA,0.002
FLORIA,0.001
FLORIDA,0.004
FLORINDA,0.002
FLORINE,0.009
FLORRIE,0.001
FLOSSIE,0.014
FLOY,0.005
FONDA,0.003
FRAN,0.011
FRANCE,0.002
FRANCENE,0.001
FRANCES,0.37
FRANCESCA,0.009
FRANCHESCA,0.001
FRANCIE,0.002
FRANCINA,0.002
FRANCINE,0.025
FRANCIS,0.039
FRANCISCA,0.024
FRANCISCO,0.002
FRANCOISE,0.002
FRANK,0.002
FRANKIE,0.022
FRANSISCA,0.001
FRED,0.001
FREDA,0.034
FREDDA,0.001
FREDDIE,0.007
FREDERICA,0.002
